path,sentence
record_smarthome_7000040_1289.wav,เปิดการใช้งานตู้เย็น
record_smarthome_7000020_14.wav,กดยาสีฟัน
record_smarthome_7000054_908.wav,ปิดไฟให้ฉันเดี๋ยวนี้
record_smarthome_7000052_391.wav,ปิดทีวีให้อัตโนมัติ
record_smarthome_7000031_1780.wav,เปิดวิทยุให้ฟังหน่อย
record_smarthome_7000053_31.wav,ขยายหน้าจอโทรทัศน์
record_smarthome_7000017_2602.wav,แจ้งเตือนรายการโปรดมาตอนหกโมงเย็น
record_smarthome_7000031_2302.wav,เปิดไฟที่จอดรถเดี๋ยวนี้
record_smarthome_7000039_721.wav,ปิดแอร์ในห้านาที
record_smarthome_7000039_555.wav,ปิดม่านในห้องน้ำอีกสิบนาที
record_smarthome_7000043_2366.wav,เปิดไฟหน้าทีวี
record_smarthome_7000043_579.wav,ปิดสวิตช์ไฟ
record_smarthome_7000016_799.wav,ปิดไฟบนเพดาน
record_smarthome_7000037_84.wav,ช่วยระบายน้ำออกด้วยนะ
record_smarthome_7000032_1541.wav,เปิดประตูในอีกห้านาที
record_smarthome_7000032_775.wav,ปิดไฟทางเดินเข้าบ้าน
record_smarthome_7000022_276.wav,ปรับอุณหภูมิน้ำให้เย็น
record_smarthome_7000050_1754.wav,เปิดละคร
record_smarthome_7000017_762.wav,ปิดไฟตอนฉันออกไป
record_smarthome_7000054_2592.wav,เลื่อนลิ้นชักด้านบนสุด
record_smarthome_7000051_1085.wav,อีกสามสิบนาทีเปิดไฟห้องเก็บของให้หน่อยนะ
record_smarthome_7000040_456.wav,ปิดประตูห้องเก็บของตอนนี้
record_smarthome_7000032_2560.wav,เพิ่มเสียงเพลงในห้องอาหารให้ฉันหน่อย
record_smarthome_7000029_922.wav,ระบบดูดควันทำงาน
record_smarthome_7000022_321.wav,ปรับให้อุณหภูมิในห้องอุ่นขึ้น
record_smarthome_7000020_2120.wav,เปิดแอร์ยี่สิบห้าองศาเซลเซียส
record_smarthome_7000054_298.wav,ปรับเอนพนักพิงโซฟา
record_smarthome_7000039_183.wav,ตั้งเวลาไมโครเวฟยี่สิบห้านาทีที่เจ็ดสิบองศาเซลเซียส
record_smarthome_7000023_686.wav,ปิดแก๊สที่ห้องครัวให้หน่อย
record_smarthome_7000040_2232.wav,เปิดไฟกระจก
record_smarthome_7000031_1713.wav,เปิดระบบน้ำวนในอ่าง
record_smarthome_7000033_2309.wav,เปิดไฟที่จอดรถเวลาหนึ่งทุ่มตรง
record_smarthome_7000020_35.wav,ขอฟังเพลงเกาหลีจ้า
record_smarthome_7000038_945.wav,ลดอุณหภูมิน้ำ
record_smarthome_7000027_1103.wav,อีกสิบห้านาทีเปิดไฟโรงจอดรถ
record_smarthome_7000022_439.wav,ปิดประตูรถ
record_smarthome_7000028_1863.wav,เปิดเครื่องดูดควันอาหารและเครื่องดูดอากาศระบายอากาศออก
record_smarthome_7000042_2471.wav,เปิดไฟในห้องครัวให้สว่างขึ้นเป็นสองเท่า
record_smarthome_7000041_115.wav,ซักผ้าอัตโนมัติ
record_smarthome_7000031_2276.wav,เปิดไฟตู้เก็บเครื่องมือให้หน่อย
record_smarthome_7000042_2413.wav,เปิดไฟห้องน้ำในห้องนอน
record_smarthome_7000029_2061.wav,เปิดเพลงโปรดระหว่างอาบน้ำ
record_smarthome_7000050_1359.wav,เปิดทีวีช่องวันที
record_smarthome_7000043_131.wav,ตรวจสอบท่อลมในห้องครัวในอีกสิบนาที
record_smarthome_7000033_1113.wav,อีกห้านาทีปิดไฟในห้องครัวด้วย
record_smarthome_7000021_1480.wav,เปิดน้ำในอ่างทันที
record_smarthome_7000018_1355.wav,เปิดทีวีช่องข่าว
record_smarthome_7000042_67.wav,ช่วยฉันเปิดไฟหน่อยอีกสิบนาที
record_smarthome_7000040_1470.wav,เปิดน้ำเดี๋ยวนี้
record_smarthome_7000027_879.wav,ปิดไฟในห้องครัวในอีกสิบนาที
record_smarthome_7000053_2179.wav,เปิดโคมไฟที่ห้องนั่งเล่น
record_smarthome_7000043_771.wav,ปิดไฟทางเข้าห้องเก็บของ
record_smarthome_7000039_2436.wav,เปิดไฟเมื่อลุกออกจากโซฟา
record_smarthome_7000027_2152.wav,เปิดแอร์เบอร์สี่
record_smarthome_7000020_328.wav,ปลดล็อกประตูบ้าน
record_smarthome_7000038_848.wav,ปิดไฟห้องอาหารทั้งหมด
record_smarthome_7000042_638.wav,ปิดเครื่องฟอกอากาศห้องนั่งเล่นให้หน่อย
record_smarthome_7000043_185.wav,ตีฟองสบู่ในอ่างอาบน้ำ
record_smarthome_7000023_2214.wav,เปิดใช้งานการผ่อนคลายในห้องนั่งเล่น
record_smarthome_7000037_2452.wav,เปิดไฟโรงจอดรถในอีกสิบห้านาที
record_smarthome_7000016_358.wav,ปิดการทำงานของเครื่องดูดฝุ่นได้แล้ว
record_smarthome_7000021_919.wav,ยกเลิกการเชื่อมต่อลำโพง
record_smarthome_7000028_1028.wav,สั่งอาหารฝรั่ง
record_smarthome_7000043_260.wav,ปรับระดับแรงดันน้ำเพิ่มขึ้น
record_smarthome_7000053_477.wav,ปิดผ้าม่านห้องเก็บของ
record_smarthome_7000025_1895.wav,เปิดเครื่องทำความน้ำอุ่น
record_smarthome_7000043_1381.wav,เปิดทีวีห้องอาหาร
record_smarthome_7000037_2144.wav,เปิดแอร์ห้องเก็บของให้หน่อย
record_smarthome_7000029_184.wav,ตั้งไมโครเวฟสามสิบนาที
record_smarthome_7000022_865.wav,ปิดไฟเมื่อไม่มีใครอยู่ในห้องน้ำ
record_smarthome_7000033_1468.wav,เปิดน้ำอ่างล้างหน้าในอีกห้านาที
record_smarthome_7000051_2202.wav,เปิดโหมดตีฟอง
record_smarthome_7000031_315.wav,ปรับโซฟาในระดับนอน
record_smarthome_7000033_1552.wav,เปิดผ้าม่านทั้งหมด
record_smarthome_7000021_387.wav,ปิดทีวีในอีกสิบนาทีนะ
record_smarthome_7000016_1839.wav,เปิดเครื่องกรองอากาศภายในห้องครัว
record_smarthome_7000037_294.wav,ปรับเบาะเก้าอี้นวดไฟฟ้า
record_smarthome_7000042_1867.wav,เปิดเครื่องดูดควันในห้องครัว
record_smarthome_7000022_2588.wav,เลื่อนช่องทีวีเป็นช่องสามตอนนี้
record_smarthome_7000032_1265.wav,เปิดกล้องวงจรปิด
record_smarthome_7000038_1200.wav,เปลี่ยนช่องรายการทีวีถัดไป
record_smarthome_7000054_1780.wav,เปิดวิทยุให้ฟังหน่อย
record_smarthome_7000029_355.wav,ปิดกล้องวงจรปิดโรงจอดรถ
record_smarthome_7000025_1525.wav,เปิดประตูห้องอาหาร
record_smarthome_7000016_2212.wav,เปิดโหมดเก็บเสียง
record_smarthome_7000051_2035.wav,เปิดเพลงฟังสบาย
record_smarthome_7000019_808.wav,ปิดไฟสีส้มในห้องนั่งเล่นให้ฉันหน่อย
record_smarthome_7000017_640.wav,ปิดเครื่องฟอกอากาศให้หน่อย
record_smarthome_7000038_2235.wav,เปิดไฟกระพริบ
record_smarthome_7000029_600.wav,ปิดเครื่องฆ่าเชื้อแปรงสีฟันในอีกสิบนาที
record_smarthome_7000020_332.wav,ปลดล็อกหน้าต่างห้องนั่งเล่น
record_smarthome_7000027_2444.wav,เปิดไฟแสงจ้าที่สุดให้ฉันที
record_smarthome_7000018_1648.wav,เปิดพัดลมเมื่อฉันพูดว่าเปิดพัดลม
record_smarthome_7000020_665.wav,ปิดเตาไฟฟ้าทั้งหมด
record_smarthome_7000051_1163.wav,เตือนฉันให้ทานยาหลังรายการจบ
record_smarthome_7000023_882.wav,ปิดไฟในห้องนั่งเล่น
record_smarthome_7000017_2540.wav,เพิ่มอุณหภูมิเตาอบขึ้นห้าสิบองศา
record_smarthome_7000018_1377.wav,เปิดทีวีสามสิบนาที
record_smarthome_7000034_2352.wav,เปิดไฟสำหรับเต้นรำ
record_smarthome_7000025_726.wav,ปิดแอร์ในอีกหนึ่งชั่วโมง
record_smarthome_7000029_845.wav,ปิดไฟห้องน้ำให้ฉันเวลาหนึ่งทุ่ม
record_smarthome_7000028_1688.wav,เปิดม่านห้องอาหาร
record_smarthome_7000017_1285.wav,เปิดกาน้ำร้อนที่ห้องครัวให้ฉันหน่อย
record_smarthome_7000036_2091.wav,เปิดเสียงเปียโน
record_smarthome_7000042_2473.wav,เปิดไฟในห้องครัวได้เลย
record_smarthome_7000034_417.wav,ปิดน้ำอุ่น
record_smarthome_7000041_783.wav,ปิดไฟที่จอดรถเมื่อถึงเวลาสามทุ่มตรง
record_smarthome_7000043_70.wav,ช่วยบอกทางไปหน่อยครับ
record_smarthome_7000020_816.wav,ปิดไฟหน้าห้องให้หน่อย
record_smarthome_7000041_1992.wav,เปิดเตาแก๊สตัวที่หนึ่ง
record_smarthome_7000018_244.wav,ปรับระดับความสว่างของไฟห้องเก็บของ
record_smarthome_7000025_110.wav,ช่วยเพิ่มระดับเสียงอีกหนึ่งขีด
record_smarthome_7000033_2412.wav,เปิดไฟห้องน้ำแสงสีส้มเพื่อความสบายตาในตอนกลางคืน
record_smarthome_7000028_2049.wav,เปิดเพลงหมอลำดังดังให้ฉันด้วย
record_smarthome_7000019_1294.wav,เปิดก็อกน้ำอ่างล้างหน้า
record_smarthome_7000040_1757.wav,เปิดลำโพงในห้องนั่งเล่น
record_smarthome_7000034_1046.wav,หรี่ไฟลดและเปิดเพลงเบาเบา
record_smarthome_7000031_1487.wav,เปิดน้ำใส่ให้เต็มอ่าง
record_smarthome_7000052_1022.wav,วิดีโอคอลหาสามีให้หน่อย
record_smarthome_7000034_874.wav,ปิดไฟในห้องครัวทั้งหมด
record_smarthome_7000020_1635.wav,เปิดพัดลมเบอร์สาม
record_smarthome_7000041_991.wav,ล็อกประตูที่จอดรถ
record_smarthome_7000022_1053.wav,หรี่ไฟในห้องเก็บของ
record_smarthome_7000028_1983.wav,เปิดเตาอบที่ระดับสองยี่สิบนาที
record_smarthome_7000043_660.wav,ปิดเตาแก๊สที่ห้องครัว
record_smarthome_7000029_770.wav,ปิดไฟทั้งห้อง
record_smarthome_7000020_1729.wav,เปิดระบบส่งสัญญาณขอความช่วยเหลือ
record_smarthome_7000053_1891.wav,เปิดเครื่องทอดไร้น้ำมัน
record_smarthome_7000044_1996.wav,เปิดเตาแก๊สแบบไฟแรง
record_smarthome_7000038_1339.wav,เปิดดนตรีบรรเลง
record_smarthome_7000051_2523.wav,เพิ่มระดับความดังของโทรทัศน์
record_smarthome_7000025_880.wav,ปิดไฟในห้องครัวให้ฉันเวลาสามทุ่ม
record_smarthome_7000052_1950.wav,เปิดเครื่องระบายอากาศให้กับฉัน
record_smarthome_7000020_2291.wav,เปิดไฟทางเดินหน้าบ้าน
record_smarthome_7000016_964.wav,ลดเสียงลำโพงลง
record_smarthome_7000031_2204.wav,เปิดโหมดนวด
record_smarthome_7000033_1545.wav,เปิดประตูให้หน่อย
record_smarthome_7000041_2433.wav,เปิดไฟเต้นรำหน่อย
record_smarthome_7000031_292.wav,ปรับเก้าอี้ลงให้ฉันหน่อย
record_smarthome_7000052_457.wav,ปิดประตูห้องเก็บของเมื่อฉันเดินออกจากห้อง
record_smarthome_7000051_1094.wav,อีกสิบนาทีเปิดประตู
record_smarthome_7000029_1144.wav,เชื่อมบลูทูธโทรศัพท์กับโน๊ตบุ๊คให้หน่อย
record_smarthome_7000035_2590.wav,เลื่อนประตูห้องน้ำเปิด
record_smarthome_7000018_753.wav,ปิดไฟชั้นสอง
record_smarthome_7000043_1778.wav,เปิดวิทยุในห้องนั่งเล่นอีกสิบนาที
record_smarthome_7000050_234.wav,ปรับน้ำเป็นน้ำอุ่น
record_smarthome_7000016_987.wav,ลำโพงเปิดเพลง
record_smarthome_7000023_1965.wav,เปิดเครื่องเล่นวิดิโอเพลงในห้องนั่งเล่น
record_smarthome_7000031_2254.wav,เปิดไฟดวงใหญ่ที่จอดรถ
record_smarthome_7000031_1583.wav,เปิดพัดลมขจัดกลิ่น
record_smarthome_7000040_1969.wav,เปิดเครื่องเล่นเสียงระดับดังปานกลาง
record_smarthome_7000050_2417.wav,เปิดไฟห้องอาหารภายในห้านาทีนี้นะ
record_smarthome_7000033_1677.wav,เปิดม่าน
record_smarthome_7000028_1124.wav,อุ่นอาหารให้ฉันหน่อย
record_smarthome_7000020_2210.wav,เปิดโหมดหมุนโต๊ะจีน
record_smarthome_7000040_2251.wav,เปิดไฟดวงที่สอง
record_smarthome_7000016_472.wav,ปิดผ้าม่านตรงกระจกให้สนิท
record_smarthome_7000023_702.wav,ปิดแอร์ห้องนั่งเล่นในอีกหนึ่งชั่วโมง
record_smarthome_7000052_1736.wav,เปิดระบบแจ้งเตือนและตรวจจับการกระแทก
record_smarthome_7000021_1761.wav,เปิดลำโพงให้ดังกว่านี้หน่อยสิ
record_smarthome_7000032_2641.wav,โปรดเปิดพัดลมเบอร์สาม
record_smarthome_7000019_1223.wav,เปลี่ยนสีไฟในห้องเก็บของเป็นสีน้ำเงิน
record_smarthome_7000054_849.wav,ปิดไฟห้องอาหารภายในสามสิบนาที
record_smarthome_7000031_989.wav,ล็อกประตูคนขับ
record_smarthome_7000021_689.wav,ปิดแอร์ตอนตีสาม
record_smarthome_7000053_2628.wav,โทรหาลูกสาวฉันให้หน่อย
record_smarthome_7000031_1766.wav,เปิดวิทยุ
record_smarthome_7000043_1632.wav,เปิดพัดลมเบอร์สองให้พัดมาที่ฉันไม่ต้องส่ายไปมา
record_smarthome_7000040_1722.wav,เปิดระบบระบายอากาศ
record_smarthome_7000022_2059.wav,เปิดเพลงแบบผ่อนคลาย
record_smarthome_7000038_89.wav,ช่วยเปิดน้ำล้างผักให้ฉันหน่อย
record_smarthome_7000032_86.wav,ช่วยล็อกประตูให้ฉันหน่อย
record_smarthome_7000038_290.wav,ปรับอุณหภูมิในตู้เย็นลงหน่อย
record_smarthome_7000039_2318.wav,เปิดไฟที่ห้องครัว
record_smarthome_7000021_2576.wav,เริ่มใช้งานเครื่องทำน้ำแข็งอัตโนมัติ
record_smarthome_7000025_2365.wav,เปิดไฟหน้ากระจกให้สว่างขึ้น
record_smarthome_7000025_1039.wav,หยุดการทำงานประตูที่จอดรถ
record_smarthome_7000040_2139.wav,เปิดแอร์ห้องอาหารยี่สิบสององศาเซลเซียส
record_smarthome_7000050_1395.wav,เปิดที่ดูดควันเมื่อเตาความร้อนทำงาน
record_smarthome_7000039_140.wav,ตอนเวลาสิบสองนาฬิกาสี่สิบห้านาทีให้แจ้งเตือนด้วยว่าต้องกินยาหลังอาหารเที่ยง
record_smarthome_7000051_1165.wav,เตือนเมื่อจะชนสิ่งของ
record_smarthome_7000027_1436.wav,เปิดน้ำร้อนอุณหภูมิสามสิบห้าองศา
record_smarthome_7000031_908.wav,ปิดไฟให้ฉันเดี๋ยวนี้
record_smarthome_7000054_698.wav,ปิดแอร์ห้องครัว
record_smarthome_7000033_2411.wav,เปิดไฟห้องน้ำเวลาหกนาฬิกา
record_smarthome_7000051_2244.wav,เปิดไฟฉุกเฉินหากปริมาณแก๊สในห้องเกินมาตรฐาน
record_smarthome_7000020_2534.wav,เพิ่มอุณหภูมิฝาชักโครกหนึ่งองศา
record_smarthome_7000037_807.wav,ปิดไฟสีขาวแล้วเปิดไฟสีเหลืองให้ฉันหน่อย
record_smarthome_7000022_441.wav,ปิดประตูรั้วที่จอดรถให้หน่อย
record_smarthome_7000029_1958.wav,เปิดเครื่องหุ่นยนต์ทำความสะอาด
record_smarthome_7000036_1178.wav,เบาเสียงลำโพงนิดนึง
record_smarthome_7000023_263.wav,ปรับระบบไฟถนอมสายตาบริเวณเคาน์เตอร์ทำอาหาร
record_smarthome_7000038_1519.wav,เปิดประตูหน้าบ้านในอีกสามสิบนาที
record_smarthome_7000019_307.wav,ปรับแสงไฟให้มืดลงหน่อย
record_smarthome_7000020_301.wav,ปรับแสงสว่างเพื่อถนอมสายตาอัตโนมัติ
record_smarthome_7000017_1173.wav,เบาระดับน้ำฝักบัว
record_smarthome_7000036_2062.wav,เปิดเพลงโปรดให้ดังขึ้น
record_smarthome_7000020_2644.wav,โหมดปรับความเย็นอัตโนมัติ
record_smarthome_7000019_133.wav,ตรวจสอบระบบป้องกันน้ำรั่วอัจฉริยะในห้องอาหาร
record_smarthome_7000026_2402.wav,เปิดไฟห้องนั่งเล่นให้ฉันหน่อย
record_smarthome_7000029_1736.wav,เปิดระบบแจ้งเตือนและตรวจจับการกระแทก
record_smarthome_7000040_1498.wav,เปิดประตูด้านหลังหน่อย
record_smarthome_7000033_1173.wav,เบาระดับน้ำฝักบัว
record_smarthome_7000040_80.wav,ช่วยปิดเตาแก๊สหน่อย
record_smarthome_7000035_2623.wav,โทรหาตำรวจ
record_smarthome_7000054_2276.wav,เปิดไฟตู้เก็บเครื่องมือให้หน่อย
record_smarthome_7000043_1854.wav,เปิดเครื่องดูดกลิ่นอาหาร
record_smarthome_7000022_78.wav,ช่วยปิดผ้าม่านห้องนั่งเล่นด้วยนะ
record_smarthome_7000038_871.wav,ปิดไฟในตู้เย็น
record_smarthome_7000021_2077.wav,เปิดเพลงในโรงรถ
record_smarthome_7000023_811.wav,ปิดไฟหน่อย
record_smarthome_7000019_1632.wav,เปิดพัดลมเบอร์สองให้พัดมาที่ฉันไม่ต้องส่ายไปมา
record_smarthome_7000040_2521.wav,เพิ่มความแรงพัดลม
record_smarthome_7000036_1851.wav,เปิดเครื่องชงกาแฟเวลาหกนาฬิกา
record_smarthome_7000036_2609.wav,แจ้งเตือนเวลาในการอาบน้ำ
record_smarthome_7000021_271.wav,ปรับอุณหภูมิน้ำภายในห้องครัว
record_smarthome_7000032_1842.wav,เปิดเครื่องกรองและฟอกอากาศภายในห้องอาหารด้วย
record_smarthome_7000020_2515.wav,เพิ่มความสว่างอีกนิดนึง
record_smarthome_7000050_1959.wav,เปิดเครื่องออกกำลังกาย
record_smarthome_7000054_1043.wav,หรี่แสงไฟในห้อง
record_smarthome_7000027_195.wav,ทำความสะอาดกระจกอ่างล้างหน้า
record_smarthome_7000022_1200.wav,เปลี่ยนช่องรายการทีวีถัดไป
record_smarthome_7000053_352.wav,ปิดกล้องวงจรปิดห้องอาหาร
record_smarthome_7000038_1784.wav,เปิดสัญญาณกันขโมย
record_smarthome_7000054_264.wav,ปรับลดอุณหภูมิตู้เย็นเช้าและเย็นก่อนทำอาหาร
record_smarthome_7000021_1550.wav,เปิดผ้าม่านครึ่งหนึ่งของห้องเก็บของ
record_smarthome_7000041_1611.wav,เปิดพัดลมระบายอากาศในห้องเก็บของหน่อย
record_smarthome_7000054_175.wav,ตั้งเวลาเตาอบสักสามนาทีให้หน่อย
record_smarthome_7000025_855.wav,ปิดไฟอีกสามสิบนาที
record_smarthome_7000019_2076.wav,เปิดเพลงในแอปพลิเคชั่น
record_smarthome_7000042_1274.wav,เปิดกล้องวงจรปิดห้องน้ำ
record_smarthome_7000032_1571.wav,เปิดฝักบัวในห้องน้ำ
record_smarthome_7000038_64.wav,ชาร์จไฟสามชั่วโมง
record_smarthome_7000025_2451.wav,เปิดไฟโรงจอดรถเมื่อพระอาทิตย์ตก
record_smarthome_7000037_1693.wav,เปิดม่านให้สุด
record_smarthome_7000038_1679.wav,เปิดม่านกันแสงถึงบ่ายสามโมง
record_smarthome_7000033_2284.wav,เปิดไฟทั้งหมดในห้องเก็บของ
record_smarthome_7000042_566.wav,ปิดลำโพง
record_smarthome_7000027_1829.wav,เปิดหุ่นยนต์ดูดฝุ่นในห้องอาหาร
record_smarthome_7000051_1460.wav,เปิดน้ำอุ่นในอ่างแช่น้ำครึ่งอ่าง
record_smarthome_7000039_2494.wav,เปิดไฟในโรงจอดรถ
record_smarthome_7000016_864.wav,ปิดไฟเมื่อไม่มีผู้คนในบริเวณที่จอดรถ
record_smarthome_7000033_1617.wav,เปิดพัดลมห้องครัวให้หน่อย
record_smarthome_7000044_1349.wav,เปิดถังขยะในที่จอดรถ
record_smarthome_7000019_1282.wav,เปิดกล้องวงจรปิดในที่จอดรถ
record_smarthome_7000041_1173.wav,เบาระดับน้ำฝักบัว
record_smarthome_7000028_2189.wav,เปิดโทรทัศน์ช่องสาม
record_smarthome_7000054_1472.wav,เปิดน้ำเย็น
record_smarthome_7000040_1369.wav,เปิดทีวีช่องสารคดี
record_smarthome_7000021_1768.wav,เปิดวิทยุคลื่นเก้าสิบจุดห้าหน่อย
record_smarthome_7000023_2184.wav,เปิดโคมไฟอ่านหนังสือให้ฉันหน่อย
record_smarthome_7000022_818.wav,ปิดไฟหน้าโรงจอดรถ
record_smarthome_7000017_2477.wav,เปิดไฟในห้องนั่งเล่นอีกยี่สิบห้านาที
record_smarthome_7000026_4.wav,กดชักโครกสำหรับปัสสาวะ
record_smarthome_7000016_1722.wav,เปิดระบบระบายอากาศ
record_smarthome_7000032_2519.wav,เพิ่มความเย็นอีกห้าระดับ
record_smarthome_7000052_2574.wav,เริ่มทำน้ำแข็งทุกวันเวลาเก้านาฬิกา
record_smarthome_7000038_590.wav,ปิดหน้าต่างอัตโนมัติที่จอดรถหน่อย
record_smarthome_7000029_1744.wav,เปิดรายการตลกไทย
record_smarthome_7000029_1680.wav,เปิดม่านกันแสงห้องครัว
record_smarthome_7000052_2506.wav,เปิดไมโครเวฟอุ่นอาหารสามสิบวินาที
record_smarthome_7000022_18.wav,กรุณาค้นหาเพลงที่ฉันชอบ
record_smarthome_7000053_2323.wav,เปิดไฟที่โรงรถ
record_smarthome_7000040_750.wav,ปิดไฟข้างในโรงรถ
record_smarthome_7000022_1946.wav,เปิดเครื่องระบายควัน
record_smarthome_7000021_457.wav,ปิดประตูห้องเก็บของเมื่อฉันเดินออกจากห้อง
record_smarthome_7000051_1053.wav,หรี่ไฟในห้องเก็บของ
record_smarthome_7000029_1968.wav,เปิดเครื่องเล่นเพลงห้องอาหารให้หน่อย
record_smarthome_7000040_2406.wav,เปิดไฟห้องน้ำทั้งหมด
record_smarthome_7000019_2420.wav,เปิดไฟห้องเก็บของสว่างสุด
record_smarthome_7000042_2348.wav,เปิดไฟสว่างที่สุด
record_smarthome_7000022_225.wav,ปรับความสว่างไฟที่จอดรถเป็นห้าสิบเปอร์เซ็นต์
record_smarthome_7000019_316.wav,ปรับโซฟาให้ตั้งขึ้น
record_smarthome_7000022_1544.wav,เปิดประตูให้รถเข้า
record_smarthome_7000018_2377.wav,เปิดไฟหน้าโรงจอดรถถึงสี่ทุ่มสามสิบนาที
record_smarthome_7000033_550.wav,ปิดม่านห้องน้ำลง
record_smarthome_7000029_1761.wav,เปิดลำโพงให้ดังกว่านี้หน่อยสิ
record_smarthome_7000027_274.wav,ปรับอุณหภูมิน้ำเป็นน้ำร้อน
record_smarthome_7000040_412.wav,ปิดน้ำฝักบัวทันที
record_smarthome_7000027_2300.wav,เปิดไฟที่จอดรถทั้งหมด
record_smarthome_7000018_1421.wav,เปิดน้ำที่ฝักบัวให้หน่อยจะอาบน้ำแล้ว
record_smarthome_7000037_922.wav,ระบบดูดควันทำงาน
record_smarthome_7000016_354.wav,ปิดกล้องวงจรปิดห้องโถง
record_smarthome_7000017_880.wav,ปิดไฟในห้องครัวให้ฉันเวลาสามทุ่ม
record_smarthome_7000042_1145.wav,เชื่อลำโพงกับโทรทัศน์
record_smarthome_7000028_567.wav,ปิดลำโพงบลูทูธ
record_smarthome_7000020_1035.wav,ส่งเสียงเตือนเมื่อฉันขาดออกซิเจน
record_smarthome_7000050_1271.wav,เปิดกล้องวงจรปิดหลังบ้าน
record_smarthome_7000016_547.wav,ปิดม่านห้องนั่งเล่น
record_smarthome_7000018_300.wav,ปรับเอนเบาะสี่สิบห้าองศา
record_smarthome_7000029_2369.wav,เปิดไฟหน้าประตู
record_smarthome_7000035_586.wav,ปิดหน้าต่างห้องอาหาร
record_smarthome_7000018_1674.wav,เปิดฟังเพลงสากลใหม่ล่าสุด
record_smarthome_7000023_1410.wav,เปิดน้ำ
record_smarthome_7000018_2042.wav,เปิดเพลงลูกทุ่งในห้องครัว
record_smarthome_7000035_399.wav,ปิดที่เก็บกุญแจรถ
record_smarthome_7000016_947.wav,ลดอุณหภูมิน้ำลงสององศาเซลเซียส
record_smarthome_7000028_1324.wav,เปิดช่องระบายกลิ่นอาหาร
record_smarthome_7000054_2290.wav,เปิดไฟทางเดินตรงบันได
record_smarthome_7000036_2341.wav,เปิดไฟภายในห้องน้ำ
record_smarthome_7000019_331.wav,ปลดล็อกประตูห้องเก็บของ
record_smarthome_7000043_899.wav,ปิดไฟในอีกสองนาที
record_smarthome_7000027_1275.wav,เปิดกล้องวงจรปิดห้องรับแขก
record_smarthome_7000021_237.wav,ปรับพัดลมส่ายให้หน่อยฉันหนาว
record_smarthome_7000018_1080.wav,อีกสามนาทีเปิดทีวีให้หน่อย
record_smarthome_7000022_443.wav,ปิดประตูลานจอดรถ
record_smarthome_7000017_733.wav,ปิดโคมไฟทำงาน
record_smarthome_7000054_1683.wav,เปิดม่านรับแสง
record_smarthome_7000051_2140.wav,เปิดแอร์ห้องอาหารยี่สิบห้าองศา
record_smarthome_7000034_2247.wav,เปิดไฟชั้นวางของในห้องครัว
record_smarthome_7000037_619.wav,ปิดเครื่องทำความชื้นให้หน่อย
record_smarthome_7000019_1805.wav,เปิดหน้าต่างระบายอากาศ
record_smarthome_7000040_2051.wav,เปิดเพลงห้องอาหาร
record_smarthome_7000052_1500.wav,เปิดประตูทันที
record_smarthome_7000039_615.wav,ปิดเครื่องดูดอากาศห้องครัว
record_smarthome_7000035_1590.wav,เปิดพัดลมตอนบ่ายโมง
record_smarthome_7000017_2485.wav,เปิดไฟในห้องอาหารในอีกยี่สิบนาที
record_smarthome_7000037_2637.wav,โทรออกเบอร์ฉุกเฉิน
record_smarthome_7000029_2098.wav,เปิดแอร์
record_smarthome_7000034_1136.wav,เก้าอี้นวดเปิดโหมดเบา
record_smarthome_7000025_2624.wav,โทรหาน้องหญิง
record_smarthome_7000037_2094.wav,เปิดแก๊สและปิดแก๊สภายในสิบนาที
record_smarthome_7000029_257.wav,ปรับระดับอุณหภูมิเครื่องทำน้ำอุ่นเป็นระดับอุ่นน้อย
record_smarthome_7000018_25.wav,กรุณาเปิดแอร์ห้องอาหารในอีกสามสิบนาที
record_smarthome_7000051_1115.wav,อีกห้านาทีเปิดแอร์ให้หน่อย
record_smarthome_7000037_600.wav,ปิดเครื่องฆ่าเชื้อแปรงสีฟันในอีกสิบนาที
record_smarthome_7000042_729.wav,ปิดโคมไฟ
record_smarthome_7000027_2089.wav,เปิดเสียงฝนตกหน่อย
record_smarthome_7000027_203.wav,ทำน้ำอุ่นสามสิบองศา
record_smarthome_7000019_2152.wav,เปิดแอร์เบอร์สี่
record_smarthome_7000037_1881.wav,เปิดเครื่องดูดอากาศที่จอดรถ
record_smarthome_7000035_293.wav,ปรับเบาะอยู่ในระดับที่สอง
record_smarthome_7000033_37.wav,ขอไฟสว่างสว่างหน่อย
record_smarthome_7000019_817.wav,ปิดไฟหน้าเคาน์เตอร์
record_smarthome_7000051_2292.wav,เปิดไฟทางเดินห้องครัว
record_smarthome_7000052_2239.wav,เปิดไฟขณะอาบน้ำเสร็จ
record_smarthome_7000032_77.wav,ช่วยปิดประตูให้หน่อยค่ะ
record_smarthome_7000020_2439.wav,เปิดไฟเหนือโต๊ะอาหาร
record_smarthome_7000035_1634.wav,เปิดพัดลมเบอร์สองให้หน่อย
record_smarthome_7000054_1602.wav,เปิดพัดลมระบายอากาศห้องน้ำให้หน่อย
record_smarthome_7000042_915.wav,ฟอกอากาศภายใน
record_smarthome_7000023_315.wav,ปรับโซฟาในระดับนอน
record_smarthome_7000017_1730.wav,เปิดระบบอบจาน
record_smarthome_7000039_2556.wav,เพิ่มเสียงวิทยุให้ดังขึ้น
